-x2sqCJaHAA	NA	4092.0	The Ready State Podcast: Jason McCarthy
9h7Vk9PfvLU	NA	3841.0	The Ready State Podcast: Joe De Sena
SN7awr_quCU	NA	62.0	From Becoming a Supple Leopard to Built to Move
GKEVdqPbxmk	NA	276.0	"Built To Move" Trailer [Full]
2lHq8e8kUi4	NA	87.0	Painful Pushup? Try This Strategy
9dXOvrF-baA	NA	61.0	Introducing The HookUp
M4Asn9s0ln8	NA	61.0	Spinal Motion: Use It Or Lose It
JjTwRHbRW1Q	NA	4578.0	The Ready State Podcast: Marcus Filly
l2Nz9CwcCSY	NA	76.0	Do you sit on a bike or at a desk a lot? This is for you.
dudauiYt1Fo	NA	63.0	Spine-First Methodology
i585MSLd-ic	NA	88.0	Got Pain? Try Point (Vector) Isometrics
q-7vcJbRDp0	NA	73.0	Does Your Deadlift Transfer?
vRRUX6jeByc	NA	88.0	Pain During a Movement? Increase Stabilization Demands
b9GQj2Qh1Oc	NA	3677.0	The Ready State Podcast: Dave Durante
3uUseiMutXg	NA	89.0	Make Your Hip Circle More Effective
Km_hD_i-fXE	NA	87.0	Upgrade Your Planks
K7tIDzzVDQ0	NA	63.0	November AMA: Herniated Discs and Nerve Pain
Kg1gRfOGkTU	NA	3739.0	The Ready State Podcast: Travis Mash
d_6LV_4_WHM	NA	89.0	Got Shoulder Pain? Do Something About It
C_P6ohy8__w	NA	4257.0	The Ready State Podcast: Lynsey Dyer
FtEPXAmC-c0	NA	3633.0	The Ready State Podcast: Shane Farmer
YfyPS6rV7oQ	NA	4256.0	The Ready State Podcast: Jeff Byers
TrU5pgl67pg	NA	78.0	November AMA Highlight #2: Treating Sever's Disease
hUyIK52NK1w	NA	76.0	Thoracic Outlet Syndrome
ToAHtKjdS5M	NA	91.0	Lynsey Dyer on The Ready State Podcast
Fx90CTqvMr8	NA	73.0	Spotting Jumpers Knee
m8ZMY5N0OH8	NA	93.0	How to Fix a Back Tweak
1J8eUZ9z2Io	NA	76.0	Are You Doing Cheater Lunges?
jIr5fXng1nU	NA	87.0	"Built To Move" Vital Sign 6: Eat Like You're Going to Live Forever.⁠
KZWZncbUIBY	NA	69.0	Use this Trick to Unlock your Squat
t250opAMzSI	NA	73.0	How To Practice Squatting in Different Shapes to Be Prepared for the Real World
l5Q5AUB4UfQ	NA	2387.0	Built To Move: Introducing Vital Signs, a Simple Way to Assess and Improve Your Ability to Move
z0kdZS5ZWyg	NA	90.0	How To Warm Up Your Shoulder and Spine Together
nkjKH68vidg	NA	84.0	How to Breathe Better Under Load
9Hrcy0hm8JM	NA	79.0	Tail Wagging the Dog: Day IV
9lCb5DUZZBM	NA	4031.0	The Ready State Podcast: Jill Miller
SlXu0LpCxR4	NA	77.0	Tail Wagging the Dog: Day III
qb2AWD-MV9g	NA	82.0	Tail Wagging the Dog: Day II
JPMchs4qHg4	NA	1938.0	Built To Move: Introducing Our New Book
BWcc-HjNBM8	NA	83.0	Tail Wagging the Dog: Day 1
T0gqCOjP4YM	NA	77.0	Hip Extension Challenge
8ueCVVAC9ic	NA	4919.0	The Ready State Podcast with Layne Norton
6MkC3WDtoZY	NA	39.0	Cover Reveal Party: Built To Move
Ae5REkOa2n4	NA	67.0	It May Not Be the Plantar Fascia That's Damaged
KGjJ00Yy5Rk	NA	89.0	World Champion of the World: Alpaca Sled Challenge
2Ma3oM0jX8U	NA	3875.0	The Ready State Podcast: Luca Padua
W7DX6Ydri0A	NA	78.0	A Better Way to Get Organized for a Deadlift
5M-sU6M3T6Y	NA	1193.0	You Can't Reach Your Full Potential Because You're Making This Trunk Pressurization Mistake
yJy4476I8yU	NA	3812.0	The Ready State Podcast: Kyla Channell
W2oiM79fx2E	NA	66.0	Feet Straight For Better Hip Function
-Nu9luyod4k	NA	90.0	4 Strategies to Break a Spasm
a3D-S0MZMwA	NA	3693.0	The Ready State Podcast: David Weck
HXHVuPeXTqM	NA	65.0	How to Use VooDoo Floss to Manage Swelling
PiRDeNukq9Y	NA	79.0	How to Train the Lumbar Multifidus
q-BF9tN0LHI	NA	86.0	How to Manage Your Scar After a Surgery
gtSxkCby7qw	NA	75.0	Stretching vs Soft Tissue Mobilization
tQINSO9QoXg	NA	63.0	If You Leave the Gym Stiff, You'll Stay Stiff
MjW_JGAaQ64	NA	84.0	Split Squat Pad FTW
wCDe62CL8iE	NA	82.0	Low Back Lockdown Try This
rjEJrSBHyp4	NA	64.0	You May Be Missing Out On A Lot Of What Your Shoulder Should Be Able To Do
5sePsdlvyOk	NA	70.0	A Favorite Deadlift Cue
6CxRTg4xpdY	NA	65.0	Before You Squat Give This Mob a Shot
u8j1vpZ-ad4	NA	4926.0	The Ready State Podcast: Brent Brookbush
ptFJN7GDjEk	NA	72.0	Is Your Shoulder Tweaked? Try This First
5INIWW8QQ68	NA	61.0	How Much Knees Out Do You Need to Squat
YqiU6IpwFXE	NA	70.0	Add a Band to Classic Stretches
jYfIssJfz6U	NA	70.0	Why You Should Choose a Roller with Texture
HYnKYwwcGqw	NA	61.0	Low Back Mobilization for After Deadlifting
Rd7GsbVH1UY	NA	77.0	Got Shin Splints?
x2GMEUHk0qo	NA	571.0	3 Things You Need to Understand and Be Able to Explain Before Leaving Your Provider
oiKuKV9tIuo	NA	63.0	Why You Need to Mobilize at the Position of Restriction
bJAXu8rBCz0	NA	62.0	Choosing Your Shoes, Part III: Toe Ramp
VnXtXNsTcdQ	NA	72.0	Choosing Your Shoes, Part II: Heel Height
w6DjWpmhQa8	NA	66.0	Getting a Pre-Workout Pump to Help With Pain #shorts
KukIMXJQvIU	NA	67.0	Are You Working On Extension to Solve Your Shoulder Problems? #shorts
